Outlet_ID,week,pid,no_units,area(sqft),volume,price,Month,total_sales,product_type,total_volume
ID9455,10,3,281.0,5691.0,1.0,1000,3,281000.0,0,281.0
ID1768,10,3,182.0,9241.0,1.0,1000,3,182000.0,0,182.0
ID5233,10,3,150.0,4275.0,1.0,1000,3,150000.0,0,150.0
ID3985,10,3,107.0,4979.0,1.0,1000,3,107000.0,0,107.0
ID3985,10,3,57.0,4979.0,1.0,1000,3,57000.0,0,57.0
ID3529,10,3,173.0,8921.0,1.0,1000,3,173000.0,0,173.0
ID4831,10,3,45.0,5701.0,1.0,1000,3,45000.0,0,45.0
ID6929,10,3,33.0,4062.0,1.0,1000,3,33000.0,0,33.0
ID7538,10,3,248.0,3507.0,1.0,1000,3,248000.0,0,248.0
ID2828,10,3,124.0,5525.0,1.0,1000,3,124000.0,0,124.0
ID5520,10,3,41.0,5588.0,1.0,1000,3,41000.0,0,41.0
ID9488,10,3,236.0,7484.0,1.0,1000,3,236000.0,0,236.0
ID4716,10,3,31.0,5978.0,1.0,1000,3,31000.0,0,31.0
ID4011,10,3,243.0,4589.0,1.0,1000,3,243000.0,0,243.0
ID6799,10,3,275.0,3927.0,1.0,1000,3,275000.0,0,275.0
ID8662,10,3,206.0,5650.0,1.0,1000,3,206000.0,0,206.0
ID3534,10,3,106.0,8683.0,1.0,1000,3,106000.0,0,106.0
ID1654,10,3,259.0,6110.0,1.0,1000,3,259000.0,0,259.0
ID6620,10,3,52.0,4748.0,1.0,1000,3,52000.0,0,52.0
ID9871,10,3,113.0,8418.0,1.0,1000,3,113000.0,0,113.0
ID5023,10,3,51.0,9137.0,1.0,1000,3,51000.0,0,51.0
ID8269,10,3,261.0,7631.0,1.0,1000,3,261000.0,0,261.0
ID2432,10,3,35.0,9738.0,1.0,1000,3,35000.0,0,35.0
ID2031,10,3,229.0,5787.0,1.0,1000,3,229000.0,0,229.0
ID4023,10,3,93.0,7984.0,1.0,1000,3,93000.0,0,93.0
ID9118,10,3,44.0,6384.0,1.0,1000,3,44000.0,0,44.0
ID2370,10,3,89.0,6960.0,1.0,1000,3,89000.0,0,89.0
ID6226,10,3,42.0,6786.0,1.0,1000,3,42000.0,0,42.0
ID9513,10,3,94.0,6231.0,1.0,1000,3,94000.0,0,94.0
ID1625,10,3,244.0,6734.0,1.0,1000,3,244000.0,0,244.0
ID2860,10,3,193.0,5003.0,1.0,1000,3,193000.0,0,193.0
ID1530,10,3,268.0,7824.0,1.0,1000,3,268000.0,0,268.0
ID3330,10,3,210.0,6365.0,1.0,1000,3,210000.0,0,210.0
ID8613,10,3,104.0,8614.0,1.0,1000,3,104000.0,0,104.0
ID8045,10,3,65.0,7117.0,1.0,1000,3,65000.0,0,65.0
ID3839,10,3,82.0,5199.0,1.0,1000,3,82000.0,0,82.0
ID7137,10,3,127.0,3049.0,1.0,1000,3,127000.0,0,127.0
ID7137,10,3,180.0,3049.0,1.0,1000,3,180000.0,0,180.0
ID7222,10,3,179.0,6586.0,1.0,1000,3,179000.0,0,179.0
ID2886,10,3,295.0,8292.0,1.0,1000,3,295000.0,0,295.0
ID7018,10,3,249.0,6084.0,1.0,1000,3,249000.0,0,249.0
ID2928,10,3,172.0,9625.0,1.0,1000,3,172000.0,0,172.0
ID8162,10,3,228.0,9751.0,1.0,1000,3,228000.0,0,228.0
ID9556,10,3,74.0,5734.0,1.0,1000,3,74000.0,0,74.0
ID4087,10,3,245.0,3967.0,1.0,1000,3,245000.0,0,245.0
ID8940,10,3,32.0,4408.0,1.0,1000,3,32000.0,0,32.0
ID5627,10,3,230.0,6072.0,1.0,1000,3,230000.0,0,230.0
ID9211,10,3,194.0,4797.0,1.0,1000,3,194000.0,0,194.0
ID4978,10,3,176.0,9020.0,1.0,1000,3,176000.0,0,176.0
ID7473,10,3,245.0,3872.0,1.0,1000,3,245000.0,0,245.0
ID4542,10,3,111.0,8024.0,1.0,1000,3,111000.0,0,111.0
ID5646,10,3,67.0,6920.0,1.0,1000,3,67000.0,0,67.0
ID4924,10,3,104.0,4242.0,1.0,1000,3,104000.0,0,104.0
ID3570,10,3,105.0,8867.0,1.0,1000,3,105000.0,0,105.0
ID3922,10,3,74.0,6082.0,1.0,1000,3,74000.0,0,74.0
ID1043,10,3,105.0,8892.0,1.0,1000,3,105000.0,0,105.0
ID2400,10,3,299.0,7351.0,1.0,1000,3,299000.0,0,299.0
ID1136,10,3,76.0,6590.0,1.0,1000,3,76000.0,0,76.0
ID6397,10,3,65.0,6449.0,1.0,1000,3,65000.0,0,65.0
ID1611,10,3,195.0,8889.0,1.0,1000,3,195000.0,0,195.0
ID1908,10,3,225.0,3011.0,1.0,1000,3,225000.0,0,225.0
ID6849,10,3,114.0,5160.0,1.0,1000,3,114000.0,0,114.0
ID9403,10,3,149.0,3301.0,1.0,1000,3,149000.0,0,149.0
ID2327,10,3,71.0,5054.0,1.0,1000,3,71000.0,0,71.0
ID5463,10,3,245.0,7535.0,1.0,1000,3,245000.0,0,245.0
ID5758,10,3,122.0,9310.0,1.0,1000,3,122000.0,0,122.0
ID3205,10,3,178.0,4214.0,1.0,1000,3,178000.0,0,178.0
ID5498,10,3,43.0,4177.0,1.0,1000,3,43000.0,0,43.0
ID8892,10,3,58.0,5185.0,1.0,1000,3,58000.0,0,58.0
ID9712,10,3,177.0,6622.0,1.0,1000,3,177000.0,0,177.0
ID4878,10,3,165.0,9697.0,1.0,1000,3,165000.0,0,165.0
ID8989,10,3,252.0,4435.0,1.0,1000,3,252000.0,0,252.0
ID6869,10,3,72.0,5051.0,1.0,1000,3,72000.0,0,72.0
ID6228,10,3,54.0,3382.0,1.0,1000,3,54000.0,0,54.0
ID8739,10,3,212.0,6706.0,1.0,1000,3,212000.0,0,212.0
ID9784,10,3,90.0,3613.0,1.0,1000,3,90000.0,0,90.0
ID6958,10,3,33.0,6420.0,1.0,1000,3,33000.0,0,33.0
ID5913,10,3,83.0,6651.0,1.0,1000,3,83000.0,0,83.0
ID8884,10,3,124.0,9622.0,1.0,1000,3,124000.0,0,124.0
ID7910,10,3,177.0,3625.0,1.0,1000,3,177000.0,0,177.0
ID7799,10,3,104.0,5078.5,1.0,1000,3,104000.0,0,104.0
ID7834,10,3,71.0,6243.0,1.0,1000,3,71000.0,0,71.0
ID5163,10,3,97.0,6054.0,1.0,1000,3,97000.0,0,97.0
ID1566,10,3,144.0,8843.0,1.0,1000,3,144000.0,0,144.0
ID2138,10,3,282.0,7184.0,1.0,1000,3,282000.0,0,282.0
ID5124,10,3,153.0,9043.0,1.0,1000,3,153000.0,0,153.0
ID2241,10,3,66.0,6477.0,1.0,1000,3,66000.0,0,66.0
ID8229,10,3,68.0,5710.5,1.0,1000,3,68000.0,0,68.0
ID8229,10,3,61.0,5710.5,1.0,1000,3,61000.0,0,61.0
ID1721,10,3,45.0,3165.0,1.0,1000,3,45000.0,0,45.0
ID1029,10,3,50.0,5294.0,1.0,1000,3,50000.0,0,50.0
ID4908,10,3,38.0,6312.0,1.0,1000,3,38000.0,0,38.0
ID1303,10,3,237.0,8210.0,1.0,1000,3,237000.0,0,237.0
ID5207,10,3,158.0,5005.0,1.0,1000,3,158000.0,0,158.0
ID4343,10,3,38.0,7931.0,1.0,1000,3,38000.0,0,38.0
ID8741,10,3,56.0,6319.0,1.0,1000,3,56000.0,0,56.0
ID1314,10,3,179.0,8216.0,1.0,1000,3,179000.0,0,179.0
ID4505,10,3,99.0,7057.0,1.0,1000,3,99000.0,0,99.0
ID8530,10,3,245.0,3636.0,1.0,1000,3,245000.0,0,245.0
ID2253,10,3,185.0,3607.0,1.0,1000,3,185000.0,0,185.0
ID2051,10,3,147.0,4174.0,1.0,1000,3,147000.0,0,147.0
ID7703,10,3,260.0,6692.0,1.0,1000,3,260000.0,0,260.0
ID5357,10,3,222.0,3830.0,1.0,1000,3,222000.0,0,222.0
ID5566,10,3,152.0,7310.0,1.0,1000,3,152000.0,0,152.0
ID1993,10,3,123.0,6447.0,1.0,1000,3,123000.0,0,123.0
ID9960,10,3,192.0,4690.0,1.0,1000,3,192000.0,0,192.0
ID1202,10,3,155.0,8570.0,1.0,1000,3,155000.0,0,155.0
ID3156,10,3,105.0,7817.0,1.0,1000,3,105000.0,0,105.0
ID5979,10,3,267.0,6987.0,1.0,1000,3,267000.0,0,267.0
ID1425,10,3,136.0,6718.0,1.0,1000,3,136000.0,0,136.0
ID7758,10,3,200.0,9910.0,1.0,1000,3,200000.0,0,200.0
ID9572,10,3,282.0,8365.0,1.0,1000,3,282000.0,0,282.0
ID8297,10,3,74.0,1761.0,1.0,1000,3,74000.0,0,74.0
ID1356,10,3,49.0,1127.0,1.0,1000,3,49000.0,0,49.0
ID7308,10,3,56.0,3139.0,1.0,1000,3,56000.0,0,56.0
ID1983,10,3,78.0,2708.0,1.0,1000,3,78000.0,0,78.0
ID6162,10,3,69.0,1275.0,1.0,1000,3,69000.0,0,69.0
ID4532,10,3,65.0,1959.0,1.0,1000,3,65000.0,0,65.0
ID6745,10,3,63.0,795.0,1.0,1000,3,63000.0,0,63.0
ID6878,10,3,78.0,3560.0,1.0,1000,3,78000.0,0,78.0
ID8588,10,3,51.0,2922.0,1.0,1000,3,51000.0,0,51.0
ID4432,10,3,45.0,1323.0,1.0,1000,3,45000.0,0,45.0
ID1927,10,3,39.0,1754.0,1.0,1000,3,39000.0,0,39.0
ID5967,10,3,60.0,3675.0,1.0,1000,3,60000.0,0,60.0
ID8366,10,3,39.0,2221.0,1.0,1000,3,39000.0,0,39.0
ID2737,10,3,67.0,2470.0,1.0,1000,3,67000.0,0,67.0
ID8781,10,3,70.0,3577.0,1.0,1000,3,70000.0,0,70.0
ID6977,10,3,35.0,3215.0,1.0,1000,3,35000.0,0,35.0
ID4255,10,3,57.0,1862.0,1.0,1000,3,57000.0,0,57.0
ID1125,10,3,52.0,1189.0,1.0,1000,3,52000.0,0,52.0
ID1307,10,3,55.0,3522.0,1.0,1000,3,55000.0,0,55.0
ID7464,10,3,42.0,3623.0,1.0,1000,3,42000.0,0,42.0
ID7464,10,3,64.0,3623.0,1.0,1000,3,64000.0,0,64.0
ID7133,10,3,63.0,2267.0,1.0,1000,3,63000.0,0,63.0
ID5322,10,3,35.0,1850.0,1.0,1000,3,35000.0,0,35.0
ID3554,10,3,69.0,511.0,1.0,1000,3,69000.0,0,69.0
ID2592,10,3,60.0,1737.0,1.0,1000,3,60000.0,0,60.0
ID8867,10,3,50.0,2172.0,1.0,1000,3,50000.0,0,50.0
ID8867,10,3,67.0,2172.0,1.0,1000,3,67000.0,0,67.0
ID5224,10,3,54.0,2111.0,1.0,1000,3,54000.0,0,54.0
ID5346,10,3,51.0,1398.0,1.0,1000,3,51000.0,0,51.0
ID7073,10,3,55.0,2978.0,1.0,1000,3,55000.0,0,55.0
ID3049,10,3,62.0,1188.0,1.0,1000,3,62000.0,0,62.0
ID9650,10,3,42.0,1244.0,1.0,1000,3,42000.0,0,42.0
ID8514,10,3,63.0,2501.0,1.0,1000,3,63000.0,0,63.0
ID5355,10,3,53.0,3439.0,1.0,1000,3,53000.0,0,53.0
ID5934,10,3,45.0,1769.0,1.0,1000,3,45000.0,0,45.0
ID7545,10,3,39.0,2995.0,1.0,1000,3,39000.0,0,39.0
ID7630,10,3,58.0,3924.0,1.0,1000,3,58000.0,0,58.0
ID7384,10,3,50.0,3441.0,1.0,1000,3,50000.0,0,50.0
ID3641,10,3,60.0,3105.0,1.0,1000,3,60000.0,0,60.0
ID4755,10,3,57.0,1873.0,1.0,1000,3,57000.0,0,57.0
ID7069,10,3,41.0,2957.0,1.0,1000,3,41000.0,0,41.0
ID7720,10,3,76.0,3905.0,1.0,1000,3,76000.0,0,76.0
ID3018,10,3,38.0,1129.0,1.0,1000,3,38000.0,0,38.0
ID1382,10,3,55.0,3640.0,1.0,1000,3,55000.0,0,55.0
ID3499,10,3,37.0,828.0,1.0,1000,3,37000.0,0,37.0
ID1723,10,3,66.0,2745.0,1.0,1000,3,66000.0,0,66.0
ID8809,10,3,67.0,561.0,1.0,1000,3,67000.0,0,67.0
ID3269,10,3,76.0,742.0,1.0,1000,3,76000.0,0,76.0
ID8559,10,3,48.0,3976.0,1.0,1000,3,48000.0,0,48.0
ID1446,10,3,73.0,3411.0,1.0,1000,3,73000.0,0,73.0
ID9330,10,3,71.0,677.0,1.0,1000,3,71000.0,0,71.0
ID1323,10,3,76.0,1215.0,1.0,1000,3,76000.0,0,76.0
ID4800,10,3,79.0,2228.0,1.0,1000,3,79000.0,0,79.0
ID5842,10,3,36.0,1908.0,1.0,1000,3,36000.0,0,36.0
ID7552,10,3,53.0,2089.0,1.0,1000,3,53000.0,0,53.0
ID8822,10,3,55.0,1342.0,1.0,1000,3,55000.0,0,55.0
ID2951,10,3,61.0,2833.0,1.0,1000,3,61000.0,0,61.0
ID3125,10,3,47.0,1761.0,1.0,1000,3,47000.0,0,47.0
ID8375,10,3,54.0,1082.0,1.0,1000,3,54000.0,0,54.0
ID1911,10,3,45.0,1201.0,1.0,1000,3,45000.0,0,45.0
ID6513,10,3,36.0,2004.0,1.0,1000,3,36000.0,0,36.0
ID6859,10,3,70.0,797.0,1.0,1000,3,70000.0,0,70.0
ID3631,10,3,37.0,1194.0,1.0,1000,3,37000.0,0,37.0
ID4548,10,3,48.0,2410.0,1.0,1000,3,48000.0,0,48.0
ID8661,10,3,53.0,2888.0,1.0,1000,3,53000.0,0,53.0
ID3762,10,3,57.0,3483.0,1.0,1000,3,57000.0,0,57.0
ID1304,10,3,60.0,2372.0,1.0,1000,3,60000.0,0,60.0
ID1304,10,3,61.0,2372.0,1.0,1000,3,61000.0,0,61.0
ID4205,10,3,45.0,1048.0,1.0,1000,3,45000.0,0,45.0
ID7161,10,3,53.0,2769.0,1.0,1000,3,53000.0,0,53.0
ID2423,10,3,51.0,1902.0,1.0,1000,3,51000.0,0,51.0
ID6201,10,3,35.0,694.0,1.0,1000,3,35000.0,0,35.0
ID4302,10,3,59.0,3874.0,1.0,1000,3,59000.0,0,59.0
ID2391,10,3,65.0,683.0,1.0,1000,3,65000.0,0,65.0
ID7722,10,3,41.0,3596.0,1.0,1000,3,41000.0,0,41.0
ID7001,10,3,45.0,1928.0,1.0,1000,3,45000.0,0,45.0
ID9181,10,3,51.0,2365.0,1.0,1000,3,51000.0,0,51.0
ID6149,10,3,58.0,2521.0,1.0,1000,3,58000.0,0,58.0
ID2333,10,3,62.0,1517.0,1.0,1000,3,62000.0,0,62.0
ID2533,10,3,50.0,1545.0,1.0,1000,3,50000.0,0,50.0
ID4013,10,3,67.0,2637.0,1.0,1000,3,67000.0,0,67.0
ID5926,10,3,61.0,1016.0,1.0,1000,3,61000.0,0,61.0
ID4384,10,3,42.0,3445.0,1.0,1000,3,42000.0,0,42.0
ID9544,10,3,58.0,3653.0,1.0,1000,3,58000.0,0,58.0
ID2085,10,3,60.0,3876.0,1.0,1000,3,60000.0,0,60.0
ID8087,10,3,46.0,3274.0,1.0,1000,3,46000.0,0,46.0
ID7063,10,3,45.0,2784.0,1.0,1000,3,45000.0,0,45.0
ID7686,10,3,57.0,3539.0,1.0,1000,3,57000.0,0,57.0
ID6334,10,3,51.0,2607.0,1.0,1000,3,51000.0,0,51.0
ID7594,10,3,72.0,2473.0,1.0,1000,3,72000.0,0,72.0
ID9659,10,3,69.0,878.0,1.0,1000,3,69000.0,0,69.0
ID3522,10,3,55.0,1478.0,1.0,1000,3,55000.0,0,55.0
ID9607,10,3,75.0,2887.0,1.0,1000,3,75000.0,0,75.0
ID6137,10,3,59.0,3970.0,1.0,1000,3,59000.0,0,59.0
ID9620,10,3,62.0,2397.0,1.0,1000,3,62000.0,0,62.0
ID4057,10,3,71.0,1079.0,1.0,1000,3,71000.0,0,71.0
ID8367,10,3,69.0,3706.0,1.0,1000,3,69000.0,0,69.0
ID1587,10,3,49.0,3137.0,1.0,1000,3,49000.0,0,49.0
ID2453,10,3,75.0,2450.0,1.0,1000,3,75000.0,0,75.0
ID6161,10,3,45.0,2380.0,1.0,1000,3,45000.0,0,45.0
ID4271,10,3,70.0,1659.0,1.0,1000,3,70000.0,0,70.0
ID2857,10,3,79.0,3426.0,1.0,1000,3,79000.0,0,79.0
ID1217,10,3,60.0,3900.0,1.0,1000,3,60000.0,0,60.0
ID4613,10,3,51.0,3025.0,1.0,1000,3,51000.0,0,51.0
ID7679,10,3,60.0,2097.0,1.0,1000,3,60000.0,0,60.0
ID8797,10,3,52.0,2844.0,1.0,1000,3,52000.0,0,52.0
ID2002,10,3,71.0,1452.0,1.0,1000,3,71000.0,0,71.0
ID7527,10,3,78.0,1445.0,1.0,1000,3,78000.0,0,78.0
ID4107,10,3,39.0,3240.0,1.0,1000,3,39000.0,0,39.0
ID1935,10,3,70.0,2061.0,1.0,1000,3,70000.0,0,70.0
ID4030,10,3,50.0,1371.0,1.0,1000,3,50000.0,0,50.0
ID4962,10,3,59.0,692.0,1.0,1000,3,59000.0,0,59.0
ID5642,10,3,45.0,3766.0,1.0,1000,3,45000.0,0,45.0
ID2631,10,3,77.0,995.0,1.0,1000,3,77000.0,0,77.0
ID2504,10,3,58.0,2944.0,1.0,1000,3,58000.0,0,58.0
ID4195,10,3,58.0,2804.0,1.0,1000,3,58000.0,0,58.0
ID5176,10,3,66.0,3406.0,1.0,1000,3,66000.0,0,66.0
ID8114,10,3,67.0,2968.0,1.0,1000,3,67000.0,0,67.0
ID8208,10,3,52.0,880.0,1.0,1000,3,52000.0,0,52.0
ID3107,10,3,69.0,2410.0,1.0,1000,3,69000.0,0,69.0
ID7950,10,3,60.0,1076.0,1.0,1000,3,60000.0,0,60.0
ID1541,10,3,46.0,3139.0,1.0,1000,3,46000.0,0,46.0
ID7567,10,3,55.0,3954.0,1.0,1000,3,55000.0,0,55.0
ID4862,10,3,48.0,2195.0,1.0,1000,3,48000.0,0,48.0
ID6953,10,3,60.0,2077.0,1.0,1000,3,60000.0,0,60.0
ID4173,10,3,40.0,2895.0,1.0,1000,3,40000.0,0,40.0
ID8448,10,3,59.0,564.0,1.0,1000,3,59000.0,0,59.0
ID6737,10,3,66.0,502.0,1.0,1000,3,66000.0,0,66.0
ID8304,10,3,37.0,2759.0,1.0,1000,3,37000.0,0,37.0
ID6052,10,3,69.0,922.0,1.0,1000,3,69000.0,0,69.0
ID5189,10,3,77.0,1130.0,1.0,1000,3,77000.0,0,77.0
ID5712,10,3,54.0,2889.0,1.0,1000,3,54000.0,0,54.0
ID6411,10,3,79.0,2557.0,1.0,1000,3,79000.0,0,79.0
ID1769,10,3,45.0,764.0,1.0,1000,3,45000.0,0,45.0
ID6020,10,3,70.0,2667.0,1.0,1000,3,70000.0,0,70.0
ID7045,10,3,69.0,2917.0,1.0,1000,3,69000.0,0,69.0
ID7863,10,3,68.0,943.0,1.0,1000,3,68000.0,0,68.0
ID8293,10,3,47.0,3904.0,1.0,1000,3,47000.0,0,47.0
ID3723,10,3,73.0,3435.0,1.0,1000,3,73000.0,0,73.0
ID7492,10,3,58.0,3638.0,1.0,1000,3,58000.0,0,58.0
ID4984,10,3,69.0,960.0,1.0,1000,3,69000.0,0,69.0
ID4028,10,3,35.0,3650.0,1.0,1000,3,35000.0,0,35.0
ID3203,10,3,62.0,1667.0,1.0,1000,3,62000.0,0,62.0
ID9641,10,3,77.0,2031.0,1.0,1000,3,77000.0,0,77.0
ID7359,10,3,72.0,3811.0,1.0,1000,3,72000.0,0,72.0
ID1476,10,3,70.0,831.0,1.0,1000,3,70000.0,0,70.0
ID1256,10,3,68.0,2267.0,1.0,1000,3,68000.0,0,68.0
ID8378,10,3,73.0,1759.0,1.0,1000,3,73000.0,0,73.0
ID5867,10,3,39.0,3264.0,1.0,1000,3,39000.0,0,39.0
ID1968,10,3,36.0,3453.0,1.0,1000,3,36000.0,0,36.0
ID3859,10,3,45.0,1181.0,1.0,1000,3,45000.0,0,45.0
ID8092,10,3,69.0,981.0,1.0,1000,3,69000.0,0,69.0
ID3813,10,3,67.0,3653.0,1.0,1000,3,67000.0,0,67.0
ID1255,10,3,50.0,2423.0,1.0,1000,3,50000.0,0,50.0
ID7562,10,3,64.0,3246.0,1.0,1000,3,64000.0,0,64.0
ID1143,10,3,40.0,2545.0,1.0,1000,3,40000.0,0,40.0
ID7484,10,3,51.0,1534.0,1.0,1000,3,51000.0,0,51.0
ID1866,10,3,75.0,1632.0,1.0,1000,3,75000.0,0,75.0
ID7033,10,3,73.0,3590.0,1.0,1000,3,73000.0,0,73.0
ID5792,10,3,42.0,776.0,1.0,1000,3,42000.0,0,42.0
ID5884,10,3,76.0,3405.0,1.0,1000,3,76000.0,0,76.0
ID9786,10,3,44.0,863.0,1.0,1000,3,44000.0,0,44.0
ID5003,10,3,44.0,2524.0,1.0,1000,3,44000.0,0,44.0
ID3435,10,3,58.0,3159.0,1.0,1000,3,58000.0,0,58.0
ID7750,10,3,77.0,3205.0,1.0,1000,3,77000.0,0,77.0
ID2897,10,3,63.0,3336.0,1.0,1000,3,63000.0,0,63.0
ID4119,10,3,65.0,3858.0,1.0,1000,3,65000.0,0,65.0
ID2978,10,3,72.0,3495.0,1.0,1000,3,72000.0,0,72.0
ID6549,10,3,54.0,1141.0,1.0,1000,3,54000.0,0,54.0
ID1210,10,3,66.0,3322.0,1.0,1000,3,66000.0,0,66.0
ID8207,10,3,55.0,3539.0,1.0,1000,3,55000.0,0,55.0
ID8631,10,4,35.0,3610.0,1.0,1100,3,38500.0,0,35.0
ID3946,10,4,276.0,4865.5,1.0,1100,3,303600.0,0,276.0
ID4003,10,4,45.0,3915.5,1.0,1100,3,49500.0,0,45.0
ID1365,10,4,39.0,3557.0,1.0,1100,3,42900.0,0,39.0
ID6628,10,4,84.0,5885.5,1.0,1100,3,92400.0,0,84.0
ID3127,10,4,148.0,2342.5,1.0,1100,3,162800.0,0,148.0
ID6214,10,4,292.0,2830.0,1.0,1100,3,321200.0,0,292.0
ID5563,10,4,74.0,1594.0,1.0,1100,3,81400.0,0,74.0
ID7422,10,4,63.0,1643.5,1.0,1100,3,69300.0,0,63.0
ID8433,10,4,51.0,4602.0,1.0,1100,3,56100.0,0,51.0
ID7772,10,4,79.0,4876.0,1.0,1100,3,86900.0,0,79.0
ID4520,10,4,111.0,5736.0,1.0,1100,3,122100.0,0,111.0
ID4520,10,4,70.0,5736.0,1.0,1100,3,77000.0,0,70.0
ID9071,10,4,174.0,8088.0,1.0,1100,3,191400.0,0,174.0
ID4786,10,4,198.0,3783.0,1.0,1100,3,217800.0,0,198.0
ID1844,10,4,108.0,3100.0,1.0,1100,3,118800.0,0,108.0
ID5655,10,4,187.0,1413.0,1.0,1100,3,205700.0,0,187.0
ID5772,10,4,161.0,5026.0,1.0,1100,3,177100.0,0,161.0
ID6574,10,4,74.0,6210.0,1.0,1100,3,81400.0,0,74.0
ID4138,10,4,159.0,4582.0,1.0,1100,3,174900.0,0,159.0
ID5036,10,4,156.0,8351.0,1.0,1100,3,171600.0,0,156.0
ID5538,10,4,65.0,6400.0,1.0,1100,3,71500.0,0,65.0
ID7120,10,4,166.0,7288.0,1.0,1100,3,182600.0,0,166.0
ID2648,10,4,152.0,6740.0,1.0,1100,3,167200.0,0,152.0
ID7763,10,4,65.0,8617.0,1.0,1100,3,71500.0,0,65.0
ID4015,10,4,191.0,7786.5,1.0,1100,3,210100.0,0,191.0
ID4015,10,4,81.0,7786.5,1.0,1100,3,89100.0,0,81.0
ID4015,10,4,39.0,7786.5,1.0,1100,3,42900.0,0,39.0
ID6700,10,4,96.0,5208.0,1.0,1100,3,105600.0,0,96.0
ID4232,10,4,136.0,1928.0,1.0,1100,3,149600.0,0,136.0
ID5400,10,4,95.0,1989.0,1.0,1100,3,104500.0,0,95.0
ID7409,10,4,136.0,2574.0,1.0,1100,3,149600.0,0,136.0
ID5341,10,4,50.0,9896.0,1.0,1100,3,55000.0,0,50.0
ID8769,10,4,177.0,9793.0,1.0,1100,3,194700.0,0,177.0
ID4389,10,4,134.0,4734.0,1.0,1100,3,147400.0,0,134.0
ID3968,10,4,66.0,8664.0,1.0,1100,3,72600.0,0,66.0
ID5106,10,4,74.0,6656.0,1.0,1100,3,81400.0,0,74.0
ID1417,10,4,147.0,5669.0,1.0,1100,3,161700.0,0,147.0
ID7107,10,4,168.0,2049.0,1.0,1100,3,184800.0,0,168.0
ID1338,10,4,140.0,4109.0,1.0,1100,3,154000.0,0,140.0
ID5939,10,4,52.0,3958.0,1.0,1100,3,57200.0,0,52.0
ID1501,10,4,191.0,2403.0,1.0,1100,3,210100.0,0,191.0
ID8461,10,4,97.0,1968.0,1.0,1100,3,106700.0,0,97.0
ID7760,10,4,127.0,6981.0,1.0,1100,3,139700.0,0,127.0
ID7239,10,4,87.0,9648.0,1.0,1100,3,95700.0,0,87.0
ID7011,10,4,159.0,4585.0,1.0,1100,3,174900.0,0,159.0
ID5166,10,4,132.0,5906.0,1.0,1100,3,145200.0,0,132.0
ID7309,10,4,188.0,4208.0,1.0,1100,3,206800.0,0,188.0
ID7858,10,4,95.0,4506.0,1.0,1100,3,104500.0,0,95.0
ID3189,10,4,62.0,2515.0,1.0,1100,3,68200.0,0,62.0
ID8753,10,4,193.0,9894.0,1.0,1100,3,212300.0,0,193.0
ID5330,10,4,179.0,4946.0,1.0,1100,3,196900.0,0,179.0
ID8463,10,4,149.0,3533.0,1.0,1100,3,163900.0,0,149.0
ID1485,10,4,66.0,7009.0,1.0,1100,3,72600.0,0,66.0
ID1485,10,4,136.0,7009.0,1.0,1100,3,149600.0,0,136.0
ID4811,10,4,76.0,2375.0,1.0,1100,3,83600.0,0,76.0
ID2291,10,4,51.0,2079.0,1.0,1100,3,56100.0,0,51.0
ID9762,10,4,99.0,5290.0,1.0,1100,3,108900.0,0,99.0
ID4857,10,4,195.0,6601.0,1.0,1100,3,214500.0,0,195.0
ID2611,10,4,156.0,3867.0,1.0,1100,3,171600.0,0,156.0
ID1954,10,4,193.0,7336.0,1.0,1100,3,212300.0,0,193.0
ID9653,10,4,93.0,1856.0,1.0,1100,3,102300.0,0,93.0
ID1137,10,4,164.0,2943.0,1.0,1100,3,180400.0,0,164.0
ID9348,10,4,85.0,7849.0,1.0,1100,3,93500.0,0,85.0
ID6908,10,4,194.0,1011.0,1.0,1100,3,213400.0,0,194.0
ID4785,10,4,132.0,5150.0,1.0,1100,3,145200.0,0,132.0
ID7613,10,4,92.0,4635.0,1.0,1100,3,101200.0,0,92.0
ID4557,10,4,59.0,9544.0,1.0,1100,3,64900.0,0,59.0
ID4678,10,4,178.0,5636.0,1.0,1100,3,195800.0,0,178.0
ID6278,10,4,155.0,1547.0,1.0,1100,3,170500.0,0,155.0
ID3232,10,4,148.0,8896.0,1.0,1100,3,162800.0,0,148.0
ID2170,10,4,134.0,7123.0,1.0,1100,3,147400.0,0,134.0
ID4584,10,4,98.0,3104.0,1.0,1100,3,107800.0,0,98.0
ID1531,10,4,107.0,6928.0,1.0,1100,3,117700.0,0,107.0
ID5557,10,4,133.0,2675.0,1.0,1100,3,146300.0,0,133.0
ID6394,10,4,101.0,9329.0,1.0,1100,3,111100.0,0,101.0
ID9802,10,4,142.0,6735.0,1.0,1100,3,156200.0,0,142.0
ID9377,10,4,79.0,8291.0,1.0,1100,3,86900.0,0,79.0
ID4951,10,4,148.0,3138.0,1.0,1100,3,162800.0,0,148.0
ID2044,10,4,96.0,7373.0,1.0,1100,3,105600.0,0,96.0
ID1024,10,4,116.0,3127.0,1.0,1100,3,127600.0,0,116.0
ID8278,10,4,92.0,4290.0,1.0,1100,3,101200.0,0,92.0
ID8278,10,4,67.0,4290.0,1.0,1100,3,73700.0,0,67.0
ID4675,10,4,146.0,6086.0,1.0,1100,3,160600.0,0,146.0
