Outlet_ID,product_type,Month,total_sales,no_units,total_volume,area(sqft)
ID7657,1,1,1248860.0,12312.0,2462.4,4286.0
ID7657,1,2,1065150.0,10469.0,2093.8,4286.0
ID7657,1,3,1489250.0,14945.0,2989.0,4286.0
ID7679,0,1,971350.0,873.0,873.0,2097.0
ID7679,0,2,1071000.0,967.0,967.0,2097.0
ID7679,0,3,1111300.0,999.0,999.0,2097.0
ID7679,1,1,611860.0,6233.0,1246.6,2097.0
ID7679,1,2,684070.0,6787.0,1357.4,2097.0
ID7679,1,3,714950.0,7184.0,1436.8,2097.0
ID7681,1,1,1110910.0,11223.0,2244.6,4144.0
ID7681,1,2,1273650.0,12702.0,2540.4,4144.0
ID7681,1,3,1126100.0,11341.0,2268.2000000000003,4144.0
ID7686,0,1,1232950.0,1116.0,1116.0,3539.0
ID7686,0,2,1167900.0,1049.0,1049.0,3539.0
ID7686,0,3,1281600.0,1153.0,1153.0,3539.0
ID7686,1,1,844290.0,8574.0,1714.8,3539.0
ID7686,1,2,814000.0,7988.0,1597.6000000000001,3539.0
ID7686,1,3,1113740.0,11149.0,2229.8,3539.0
ID7687,1,1,1222230.0,12336.0,2467.2000000000003,5475.0
ID7687,1,2,1166660.0,11755.0,2351.0,5475.0
ID7687,1,3,1136300.0,11248.0,2249.6,5475.0
ID7690,0,1,3650600.0,3305.0,3305.0,3010.0
ID7690,0,2,2768550.0,2473.0,2473.0,3010.0
ID7690,0,3,3175450.0,2851.0,2851.0,3010.0
ID7690,1,1,1514120.0,15186.0,3037.2,3010.0
ID7690,1,2,1464270.0,14645.0,2929.0,3010.0
ID7690,1,3,1387430.0,13953.0,2790.6,3010.0
ID7703,0,1,2923350.0,2644.0,2644.0,6692.0
ID7703,0,2,3371400.0,2991.0,2991.0,6692.0
ID7703,0,3,4187000.0,3768.0,3768.0,6692.0
ID7703,1,1,1649090.0,16510.0,3302.0,6692.0
ID7703,1,2,1402860.0,14107.0,2821.4,6692.0
ID7703,1,3,1483010.0,14600.0,2920.0,6692.0
ID7720,0,1,1318650.0,1186.0,1186.0,3905.0
ID7720,0,2,1136250.0,1030.0,1030.0,3905.0
ID7720,0,3,947500.0,854.0,854.0,3905.0
ID7720,1,1,783220.0,7828.0,1565.6000000000001,3905.0
ID7720,1,2,820770.0,8226.0,1645.2,3905.0
ID7720,1,3,720390.0,7252.0,1450.4,3905.0
ID7722,0,1,1194150.0,1077.0,1077.0,3596.0
ID7722,0,2,1308400.0,1180.0,1180.0,3596.0
ID7722,0,3,1214500.0,1094.0,1094.0,3596.0
ID7722,1,1,611310.0,6066.0,1213.2,3596.0
ID7722,1,2,900380.0,8930.0,1786.0,3596.0
ID7722,1,3,1188550.0,11814.0,2362.8,3596.0
ID7736,0,1,1178650.0,1063.0,1063.0,1306.0
ID7736,0,2,921550.0,839.0,839.0,1306.0
ID7736,0,3,1212400.0,1094.0,1094.0,1306.0
ID7736,1,1,733950.0,7170.0,1434.0,1306.0
ID7736,1,2,926680.0,9294.0,1858.8000000000002,1306.0
ID7736,1,3,723330.0,7265.0,1453.0,1306.0
ID7750,0,1,1215400.0,1092.0,1092.0,3205.0
ID7750,0,2,1132550.0,1008.0,1008.0,3205.0
ID7750,0,3,1167650.0,1052.0,1052.0,3205.0
ID7750,1,1,817990.0,8161.0,1632.2,3205.0
ID7750,1,2,908200.0,9145.0,1829.0000000000002,3205.0
ID7750,1,3,636780.0,6403.0,1280.6000000000001,3205.0
ID7758,0,1,3384500.0,3043.0,3043.0,9910.0
ID7758,0,2,1947600.0,1775.0,1775.0,9910.0
ID7758,0,3,3551150.0,3217.0,3217.0,9910.0
ID7758,1,1,1619600.0,16129.0,3225.8,9910.0
ID7758,1,2,1160930.0,11795.0,2359.0,9910.0
ID7758,1,3,1729770.0,17610.0,3522.0,9910.0
ID7760,0,1,2689300.0,2415.0,2415.0,6981.0
ID7760,0,2,2756600.0,2491.0,2491.0,6981.0
ID7760,0,3,2768050.0,2478.0,2478.0,6981.0
ID7763,0,1,2665600.0,2389.0,2389.0,8617.0
ID7763,0,2,2493000.0,2232.0,2232.0,8617.0
ID7763,0,3,2627800.0,2349.0,2349.0,8617.0
ID7769,0,1,3368900.0,3045.0,3045.0,8495.0
ID7769,0,2,2620550.0,2361.0,2361.0,8495.0
ID7769,0,3,3431700.0,3092.0,3092.0,8495.0
ID7769,1,1,1331780.0,13230.0,2646.0,8495.0
ID7769,1,2,1581910.0,15771.0,3154.2000000000003,8495.0
ID7769,1,3,1479260.0,14803.0,2960.6,8495.0
ID7772,0,1,2397550.0,2176.0,2176.0,4876.0
ID7772,0,2,2388800.0,2133.0,2133.0,4876.0
ID7772,0,3,2300050.0,2090.0,2090.0,4876.0
ID7788,0,1,2648300.0,2383.0,2383.0,6951.0
ID7788,0,2,2232400.0,2003.0,2003.0,6951.0
ID7788,0,3,2348450.0,2139.0,2139.0,6951.0
ID7793,0,1,3198200.0,2932.0,2932.0,7077.0
ID7793,0,2,2753550.0,2490.0,2490.0,7077.0
ID7793,0,3,4477150.0,4055.0,4055.0,7077.0
ID7793,1,1,1339010.0,13331.0,2666.2000000000003,7077.0
ID7793,1,2,1586330.0,15797.0,3159.4,7077.0
ID7793,1,3,1356070.0,13621.0,2724.2000000000003,7077.0
ID7796,0,1,3348150.0,3037.0,3037.0,7250.0
ID7796,0,2,3187900.0,2891.0,2891.0,7250.0
ID7796,0,3,3087750.0,2801.0,2801.0,7250.0
ID7796,1,1,1480830.0,14804.0,2960.8,7250.0
ID7796,1,2,1647030.0,16375.0,3275.0,7250.0
ID7796,1,3,1336000.0,13221.0,2644.2,7250.0
ID7799,0,1,4567150.0,4109.0,4109.0,5078.5
ID7799,0,2,3969400.0,3581.0,3581.0,5078.5
ID7799,0,3,3729500.0,3365.0,3365.0,5078.5
ID7799,1,1,2180270.0,21658.0,4331.6,5078.5
ID7799,1,2,2034480.0,20331.0,4066.2000000000003,5078.5
ID7799,1,3,2211700.0,22024.0,4404.8,5078.5
ID7820,0,1,3335300.0,2988.0,2988.0,4619.0
ID7820,0,2,3397100.0,3054.0,3054.0,4619.0
ID7820,0,3,3363750.0,3048.0,3048.0,4619.0
ID7820,1,1,1546620.0,15566.0,3113.2000000000003,4619.0
ID7820,1,2,1510620.0,15126.0,3025.2000000000003,4619.0
ID7820,1,3,1598090.0,16038.0,3207.6,4619.0
ID7834,0,1,3084200.0,2754.0,2754.0,6243.0
ID7834,0,2,2850600.0,2567.0,2567.0,6243.0
ID7834,0,3,3660700.0,3323.0,3323.0,6243.0
ID7834,1,1,1667960.0,16593.0,3318.6,6243.0
ID7834,1,2,1254160.0,12606.0,2521.2,6243.0
ID7834,1,3,1579310.0,15852.0,3170.4,6243.0
ID7851,0,1,2211800.0,1981.0,1981.0,9885.0
ID7851,0,2,2196750.0,1998.0,1998.0,9885.0
ID7851,0,3,2447200.0,2221.0,2221.0,9885.0
ID7858,0,1,2897650.0,2615.0,2615.0,4506.0
ID7858,0,2,2516400.0,2268.0,2268.0,4506.0
ID7858,0,3,2459200.0,2220.0,2220.0,4506.0
ID7863,0,1,1052250.0,941.0,941.0,943.0
ID7863,0,2,1249050.0,1128.0,1128.0,943.0
ID7863,0,3,1004850.0,914.0,914.0,943.0
ID7863,1,1,912740.0,9138.0,1827.6,943.0
ID7863,1,2,790900.0,7814.0,1562.8000000000002,943.0
ID7863,1,3,865470.0,8553.0,1710.6000000000001,943.0
ID7864,1,1,948020.0,9539.0,1907.8,4359.0
ID7864,1,2,1203330.0,11913.0,2382.6,4359.0
ID7864,1,3,1313940.0,13058.0,2611.6,4359.0
ID7881,0,1,3346250.0,2979.0,2979.0,3187.0
ID7881,0,2,2897400.0,2623.0,2623.0,3187.0
ID7881,0,3,4040750.0,3620.0,3620.0,3187.0
ID7881,1,1,1228250.0,12183.0,2436.6,3187.0
ID7881,1,2,1617160.0,16016.0,3203.2000000000003,3187.0
ID7881,1,3,1101150.0,11060.0,2212.0,3187.0
ID7897,1,1,1364840.0,13632.0,2726.4,4780.0
ID7897,1,2,1294480.0,12917.0,2583.4,4780.0
ID7897,1,3,1198170.0,12019.0,2403.8,4780.0
ID7910,0,1,3088900.0,2807.0,2807.0,3625.0
ID7910,0,2,3089950.0,2757.0,2757.0,3625.0
ID7910,0,3,3898450.0,3471.0,3471.0,3625.0
ID7910,1,1,1577280.0,15460.0,3092.0,3625.0
ID7910,1,2,1585570.0,15629.0,3125.8,3625.0
ID7910,1,3,1414910.0,14364.0,2872.8,3625.0
ID7937,0,1,1138850.0,1013.0,1013.0,2738.0
ID7937,0,2,1000950.0,915.0,915.0,2738.0
ID7937,0,3,1119100.0,1001.0,1001.0,2738.0
ID7945,0,1,3097050.0,2806.0,2806.0,7728.0
ID7945,0,2,3072550.0,2749.0,2749.0,7728.0
ID7945,0,3,3098050.0,2778.0,2778.0,7728.0
ID7945,1,1,1318560.0,13227.0,2645.4,7728.0
ID7945,1,2,1440010.0,14769.0,2953.8,7728.0
ID7945,1,3,1649240.0,16717.0,3343.4,7728.0
ID7948,0,1,3500100.0,3130.0,3130.0,5516.0
ID7948,0,2,5161600.0,4624.0,4624.0,5516.0
ID7948,0,3,4439600.0,4007.0,4007.0,5516.0
ID7948,1,1,2263810.0,22832.0,4566.400000000001,5516.0
ID7948,1,2,2010180.0,19990.0,3998.0,5516.0
ID7948,1,3,2360200.0,23514.0,4702.8,5516.0
ID7950,0,1,1145150.0,1022.0,1022.0,1076.0
ID7950,0,2,1274850.0,1155.0,1155.0,1076.0
ID7950,0,3,1134050.0,1016.0,1016.0,1076.0
ID7950,1,1,773850.0,7800.0,1560.0,1076.0
ID7950,1,2,863460.0,8605.0,1721.0,1076.0
ID7950,1,3,982840.0,9919.0,1983.8000000000002,1076.0
ID7957,0,1,2397300.0,2156.0,2156.0,4444.0
ID7957,0,2,2328100.0,2094.0,2094.0,4444.0
ID7957,0,3,2342800.0,2099.0,2099.0,4444.0
ID7978,1,1,1192240.0,11941.0,2388.2000000000003,5007.0
ID7978,1,2,1036160.0,10450.0,2090.0,5007.0
ID7978,1,3,1241340.0,12432.0,2486.4,5007.0
ID7994,1,1,766140.0,7696.0,1539.2,1524.0
ID7994,1,2,752500.0,7504.0,1500.8,1524.0
ID7994,1,3,625680.0,6337.0,1267.4,1524.0
ID8017,0,1,3463750.0,3112.0,3112.0,6863.0
ID8017,0,2,3738950.0,3337.0,3337.0,6863.0
ID8017,0,3,3452350.0,3121.0,3121.0,6863.0
ID8017,1,1,1331070.0,13419.0,2683.8,6863.0
ID8017,1,2,1512660.0,15308.0,3061.6,6863.0
ID8017,1,3,1730260.0,17258.0,3451.6000000000004,6863.0
ID8021,0,1,2773800.0,2538.0,2538.0,8416.0
ID8021,0,2,3395350.0,3036.0,3036.0,8416.0
ID8021,0,3,2789950.0,2513.0,2513.0,8416.0
ID8021,1,1,1582300.0,15779.0,3155.8,8416.0
ID8021,1,2,1329900.0,13284.0,2656.8,8416.0
ID8021,1,3,1303970.0,12835.0,2567.0,8416.0
ID8025,1,1,1088080.0,11005.0,2201.0,5194.0
ID8025,1,2,1534410.0,15407.0,3081.4,5194.0
ID8025,1,3,1296080.0,13048.0,2609.6,5194.0
ID8045,0,1,3290700.0,2959.0,2959.0,7117.0
ID8045,0,2,3557750.0,3222.0,3222.0,7117.0
ID8045,0,3,3548650.0,3221.0,3221.0,7117.0
ID8045,1,1,1724920.0,17253.0,3450.6,7117.0
ID8045,1,2,1463900.0,14590.0,2918.0,7117.0
ID8045,1,3,1835120.0,18205.0,3641.0,7117.0
ID8060,1,1,639990.0,6277.0,1255.4,394.0
ID8060,1,2,675610.0,6737.0,1347.4,394.0
ID8060,1,3,665620.0,6601.0,1320.2,394.0
ID8071,1,1,607390.0,6084.0,1216.8,645.0
ID8071,1,2,692660.0,7027.0,1405.4,645.0
ID8071,1,3,693020.0,6883.0,1376.6,645.0
ID8087,0,1,1256800.0,1135.0,1135.0,3274.0
ID8087,0,2,1234400.0,1105.0,1105.0,3274.0
ID8087,0,3,1162400.0,1053.0,1053.0,3274.0
ID8087,1,1,921890.0,9173.0,1834.6000000000001,3274.0
ID8087,1,2,914370.0,9174.0,1834.8000000000002,3274.0
ID8087,1,3,933980.0,9234.0,1846.8000000000002,3274.0
ID8092,0,1,1079000.0,968.0,968.0,981.0
ID8092,0,2,1227200.0,1104.0,1104.0,981.0
ID8092,0,3,1311150.0,1183.0,1183.0,981.0
ID8092,1,1,994990.0,9976.0,1995.2,981.0
ID8092,1,2,585800.0,5853.0,1170.6000000000001,981.0
ID8092,1,3,903750.0,8990.0,1798.0,981.0
ID8112,0,1,1037650.0,929.0,929.0,3667.0
ID8112,0,2,1121450.0,1006.0,1006.0,3667.0
ID8112,0,3,1110050.0,998.0,998.0,3667.0
ID8114,0,1,1114150.0,997.0,997.0,2968.0
ID8114,0,2,1356700.0,1221.0,1221.0,2968.0
ID8114,0,3,1119000.0,1015.0,1015.0,2968.0
ID8114,1,1,851970.0,8605.0,1721.0,2968.0
ID8114,1,2,753570.0,7562.0,1512.4,2968.0
ID8114,1,3,817140.0,8210.0,1642.0,2968.0
ID8119,1,1,1050210.0,10558.0,2111.6,3905.0
ID8119,1,2,1241220.0,12270.0,2454.0,3905.0
ID8119,1,3,1242360.0,12541.0,2508.2,3905.0
ID8133,1,1,691010.0,6966.0,1393.2,528.0
ID8133,1,2,616890.0,6283.0,1256.6000000000001,528.0
ID8133,1,3,728570.0,7327.0,1465.4,528.0
ID8138,0,1,1068850.0,968.0,968.0,3576.0
ID8138,0,2,1002250.0,906.0,906.0,3576.0
ID8138,0,3,1045000.0,926.0,926.0,3576.0
ID8138,1,1,775130.0,7596.0,1519.2,3576.0
ID8138,1,2,861120.0,8672.0,1734.4,3576.0
ID8138,1,3,920600.0,9214.0,1842.8000000000002,3576.0
ID8142,1,1,569940.0,5744.0,1148.8,886.0
ID8142,1,2,653250.0,6598.0,1319.6000000000001,886.0
ID8142,1,3,702000.0,6985.0,1397.0,886.0
ID8145,0,1,3048750.0,2755.0,2755.0,3022.0
ID8145,0,2,3714800.0,3318.0,3318.0,3022.0
ID8145,0,3,3441050.0,3081.0,3081.0,3022.0
ID8145,1,1,1570440.0,15500.0,3100.0,3022.0
ID8145,1,2,1546870.0,15468.0,3093.6,3022.0
ID8145,1,3,1183270.0,11875.0,2375.0,3022.0
ID8159,1,1,790110.0,7869.0,1573.8,289.0
ID8159,1,2,642350.0,6438.0,1287.6000000000001,289.0
ID8159,1,3,743580.0,7467.0,1493.4,289.0
ID8162,0,1,2717100.0,2471.0,2471.0,9751.0
ID8162,0,2,3295700.0,2964.0,2964.0,9751.0
ID8162,0,3,3946100.0,3534.0,3534.0,9751.0
ID8162,1,1,1347410.0,13633.0,2726.6000000000004,9751.0
ID8162,1,2,1610660.0,15969.0,3193.8,9751.0
ID8162,1,3,1244210.0,12267.0,2453.4,9751.0
ID8167,0,1,3174100.0,2849.0,2849.0,4202.0
ID8167,0,2,2991250.0,2693.0,2693.0,4202.0
ID8167,0,3,3633500.0,3264.0,3264.0,4202.0
ID8167,1,1,1232140.0,12186.0,2437.2000000000003,4202.0
ID8167,1,2,1174290.0,11911.0,2382.2,4202.0
ID8167,1,3,1298520.0,12924.0,2584.8,4202.0
ID8187,1,1,1273060.0,12748.0,2549.6,3666.0
ID8187,1,2,1225000.0,12369.0,2473.8,3666.0
ID8187,1,3,1117730.0,11019.0,2203.8,3666.0
ID8193,1,1,1240040.0,12407.0,2481.4,5400.0
ID8193,1,2,1054860.0,10518.0,2103.6,5400.0
ID8193,1,3,1200960.0,12052.0,2410.4,5400.0
ID8194,1,1,1041230.0,10296.0,2059.2,4995.0
ID8194,1,2,1007320.0,10112.0,2022.4,4995.0
ID8194,1,3,1094820.0,10946.0,2189.2000000000003,4995.0
ID8207,0,1,1140450.0,1023.0,1023.0,3539.0
ID8207,0,2,1202950.0,1073.0,1073.0,3539.0
ID8207,0,3,1170150.0,1064.0,1064.0,3539.0
ID8207,1,1,958280.0,9671.0,1934.2,3539.0
ID8207,1,2,783390.0,7887.0,1577.4,3539.0
ID8207,1,3,849360.0,8365.0,1673.0,3539.0
ID8208,0,1,1100650.0,990.0,990.0,880.0
ID8208,0,2,1205500.0,1078.0,1078.0,880.0
ID8208,0,3,1056600.0,953.0,953.0,880.0
ID8208,1,1,794490.0,8049.0,1609.8000000000002,880.0
ID8208,1,2,953480.0,9567.0,1913.4,880.0
ID8208,1,3,840380.0,8215.0,1643.0,880.0
ID8212,0,1,2136200.0,1935.0,1935.0,4372.0
ID8212,0,2,2224900.0,2020.0,2020.0,4372.0
ID8212,0,3,2545650.0,2280.0,2280.0,4372.0
ID8213,1,1,731190.0,7264.0,1452.8,1149.0
ID8213,1,2,532160.0,5314.0,1062.8,1149.0
ID8213,1,3,617020.0,6290.0,1258.0,1149.0
ID8228,1,1,1233940.0,12215.0,2443.0,5406.0
ID8228,1,2,1465750.0,14558.0,2911.6,5406.0
ID8228,1,3,1053290.0,10530.0,2106.0,5406.0
ID8229,0,1,3908300.0,3463.0,3463.0,5710.5
ID8229,0,2,3956700.0,3578.0,3578.0,5710.5
ID8229,0,3,4612000.0,4158.0,4158.0,5710.5
ID8229,1,1,2407130.0,24070.0,4814.0,5710.5
ID8229,1,2,2022560.0,20318.0,4063.6000000000004,5710.5
ID8229,1,3,2197810.0,21814.0,4362.8,5710.5
ID8246,0,1,2958700.0,2676.0,2676.0,3724.0
ID8246,0,2,3634950.0,3264.0,3264.0,3724.0
ID8246,0,3,3497900.0,3147.0,3147.0,3724.0
ID8246,1,1,1514630.0,15098.0,3019.6,3724.0
ID8246,1,2,1301360.0,12899.0,2579.8,3724.0
ID8246,1,3,1448450.0,14457.0,2891.4,3724.0
ID8269,0,1,3302900.0,3004.0,3004.0,7631.0
ID8269,0,2,3386000.0,3015.0,3015.0,7631.0
ID8269,0,3,2438550.0,2213.0,2213.0,7631.0
ID8269,1,1,1470100.0,14731.0,2946.2,7631.0
ID8269,1,2,1416940.0,14285.0,2857.0,7631.0
ID8269,1,3,1278400.0,13037.0,2607.4,7631.0
ID8278,0,1,3784300.0,3405.0,3405.0,4290.0
ID8278,0,2,3212300.0,2875.0,2875.0,4290.0
ID8278,0,3,3436250.0,3098.0,3098.0,4290.0
ID8279,0,1,4002900.0,3612.0,3612.0,9682.0
ID8279,0,2,3175250.0,2874.0,2874.0,9682.0
ID8279,0,3,3109950.0,2789.0,2789.0,9682.0
ID8279,1,1,1603520.0,15972.0,3194.4,9682.0
ID8279,1,2,1586320.0,15780.0,3156.0,9682.0
ID8279,1,3,1363030.0,13684.0,2736.8,9682.0
ID8286,1,1,992830.0,9889.0,1977.8,3314.0
ID8286,1,2,1066610.0,10552.0,2110.4,3314.0
ID8286,1,3,1128280.0,11226.0,2245.2000000000003,3314.0
ID8292,1,1,616920.0,6147.0,1229.4,1130.0
ID8292,1,2,771710.0,7768.0,1553.6,1130.0
ID8292,1,3,725130.0,7271.0,1454.2,1130.0
ID8293,0,1,971800.0,875.0,875.0,3904.0
ID8293,0,2,1253800.0,1142.0,1142.0,3904.0
ID8293,0,3,1204700.0,1088.0,1088.0,3904.0
ID8293,1,1,890890.0,8975.0,1795.0,3904.0
ID8293,1,2,723050.0,7255.0,1451.0,3904.0
ID8293,1,3,796370.0,7940.0,1588.0,3904.0
ID8297,0,1,1096300.0,988.0,988.0,1761.0
ID8297,0,2,1076400.0,968.0,968.0,1761.0
ID8297,0,3,1042250.0,940.0,940.0,1761.0
ID8297,1,1,833350.0,8275.0,1655.0,1761.0
ID8297,1,2,926520.0,9093.0,1818.6000000000001,1761.0
ID8297,1,3,1085420.0,10934.0,2186.8,1761.0
ID8304,0,1,1043800.0,950.0,950.0,2759.0
ID8304,0,2,1155900.0,1049.0,1049.0,2759.0
ID8304,0,3,1051550.0,948.0,948.0,2759.0
ID8304,1,1,764170.0,7623.0,1524.6000000000001,2759.0
ID8304,1,2,784870.0,7728.0,1545.6000000000001,2759.0
ID8304,1,3,833210.0,8395.0,1679.0,2759.0
ID8319,1,1,1141290.0,11220.0,2244.0,3709.0
ID8319,1,2,1349440.0,13430.0,2686.0,3709.0
ID8319,1,3,1411340.0,14213.0,2842.6,3709.0
ID8330,0,1,3794650.0,3414.0,3414.0,6720.0
ID8330,0,2,3366450.0,3049.0,3049.0,6720.0
ID8330,0,3,3283700.0,2951.0,2951.0,6720.0
ID8330,1,1,1228030.0,12005.0,2401.0,6720.0
ID8330,1,2,1378350.0,13720.0,2744.0,6720.0
ID8330,1,3,1297790.0,13070.0,2614.0,6720.0
ID8333,0,1,1202250.0,1094.0,1094.0,3653.0
ID8333,0,2,1026500.0,923.0,923.0,3653.0
ID8333,0,3,1091350.0,986.0,986.0,3653.0
ID8354,1,1,727520.0,7262.0,1452.4,542.0
ID8354,1,2,734150.0,7363.0,1472.6000000000001,542.0
ID8354,1,3,587620.0,5964.0,1192.8,542.0
ID8358,1,1,1503530.0,15061.0,3012.2000000000003,4100.0
ID8358,1,2,1112470.0,11339.0,2267.8,4100.0
ID8358,1,3,1302700.0,12978.0,2595.6,4100.0
ID8366,0,1,1023950.0,920.0,920.0,2221.0
ID8366,0,2,1099250.0,986.0,986.0,2221.0
ID8366,0,3,1142000.0,1030.0,1030.0,2221.0
ID8366,1,1,674360.0,6748.0,1349.6,2221.0
ID8366,1,2,783380.0,7857.0,1571.4,2221.0
ID8366,1,3,617540.0,6172.0,1234.4,2221.0
ID8367,0,1,1201050.0,1075.0,1075.0,3706.0
ID8367,0,2,1260550.0,1133.0,1133.0,3706.0
ID8367,0,3,1283600.0,1161.0,1161.0,3706.0
ID8367,1,1,804570.0,8003.0,1600.6000000000001,3706.0
ID8367,1,2,866260.0,8748.0,1749.6000000000001,3706.0
ID8367,1,3,854040.0,8501.0,1700.2,3706.0
ID8375,0,1,1150550.0,1038.0,1038.0,1082.0
ID8375,0,2,908950.0,832.0,832.0,1082.0
ID8375,0,3,977850.0,882.0,882.0,1082.0
ID8375,1,1,661990.0,6783.0,1356.6000000000001,1082.0
ID8375,1,2,1008290.0,10142.0,2028.4,1082.0
ID8375,1,3,969260.0,9699.0,1939.8,1082.0
ID8378,0,1,1170900.0,1057.0,1057.0,1759.0
ID8378,0,2,1073150.0,966.0,966.0,1759.0
ID8378,0,3,1311850.0,1184.0,1184.0,1759.0
ID8378,1,1,935240.0,9474.0,1894.8000000000002,1759.0
ID8378,1,2,783870.0,7968.0,1593.6000000000001,1759.0
ID8378,1,3,944930.0,9452.0,1890.4,1759.0
ID8399,1,1,472040.0,4634.0,926.8000000000001,268.0
ID8399,1,2,737240.0,7439.0,1487.8,268.0
ID8399,1,3,670810.0,6788.0,1357.6000000000001,268.0
ID8405,1,1,622240.0,6201.0,1240.2,852.0
ID8405,1,2,739310.0,7382.0,1476.4,852.0
ID8405,1,3,516950.0,5173.0,1034.6000000000001,852.0
ID8417,0,1,3399550.0,3055.0,3055.0,3415.0
ID8417,0,2,2754500.0,2477.0,2477.0,3415.0
ID8417,0,3,3602600.0,3248.0,3248.0,3415.0
ID8417,1,1,1313930.0,13270.0,2654.0,3415.0
ID8417,1,2,1619550.0,16210.0,3242.0,3415.0
ID8417,1,3,1467300.0,14608.0,2921.6,3415.0
ID8419,1,1,1318020.0,13201.0,2640.2,4679.0
ID8419,1,2,961440.0,9602.0,1920.4,4679.0
ID8419,1,3,934540.0,9313.0,1862.6000000000001,4679.0
ID8422,0,1,3371950.0,3071.0,3071.0,5765.0
ID8422,0,2,2989300.0,2666.0,2666.0,5765.0
ID8422,0,3,2723150.0,2482.0,2482.0,5765.0
ID8422,1,1,1326500.0,13321.0,2664.2000000000003,5765.0
ID8422,1,2,1730410.0,17202.0,3440.4,5765.0
ID8422,1,3,1092920.0,10973.0,2194.6,5765.0
ID8433,0,1,2659950.0,2399.0,2399.0,4602.0
ID8433,0,2,2143400.0,1942.0,1942.0,4602.0
ID8433,0,3,2425250.0,2177.0,2177.0,4602.0
ID8443,1,1,862780.0,8701.0,1740.2,655.0
ID8443,1,2,701800.0,7057.0,1411.4,655.0
ID8443,1,3,508650.0,5148.0,1029.6,655.0
ID8444,0,1,1057300.0,971.0,971.0,2328.0
ID8444,0,2,1270700.0,1139.0,1139.0,2328.0
ID8444,0,3,1118150.0,999.0,999.0,2328.0
ID8448,0,1,1101050.0,991.0,991.0,564.0
ID8448,0,2,1182300.0,1068.0,1068.0,564.0
ID8448,0,3,1241700.0,1125.0,1125.0,564.0
ID8448,1,1,795730.0,8096.0,1619.2,564.0
ID8448,1,2,701320.0,6937.0,1387.4,564.0
ID8448,1,3,876220.0,8901.0,1780.2,564.0
ID8461,0,1,2662700.0,2398.0,2398.0,1968.0
ID8461,0,2,2119400.0,1910.0,1910.0,1968.0
ID8461,0,3,2765300.0,2484.0,2484.0,1968.0
ID8463,0,1,2580100.0,2330.0,2330.0,3533.0
ID8463,0,2,2809600.0,2513.0,2513.0,3533.0
ID8463,0,3,2359250.0,2152.0,2152.0,3533.0
ID8493,1,1,1174780.0,11856.0,2371.2,3964.0
ID8493,1,2,1610600.0,16213.0,3242.6,3964.0
ID8493,1,3,1045200.0,10640.0,2128.0,3964.0
ID8514,0,1,998250.0,889.0,889.0,2501.0
ID8514,0,2,1065550.0,972.0,972.0,2501.0
ID8514,0,3,1191750.0,1081.0,1081.0,2501.0
ID8514,1,1,780310.0,7841.0,1568.2,2501.0
ID8514,1,2,938950.0,9268.0,1853.6000000000001,2501.0
ID8514,1,3,909400.0,9203.0,1840.6000000000001,2501.0
ID8530,0,1,3247100.0,2920.0,2920.0,3636.0
ID8530,0,2,2978300.0,2667.0,2667.0,3636.0
ID8530,0,3,3616450.0,3260.0,3260.0,3636.0
ID8530,1,1,1583060.0,15752.0,3150.4,3636.0
ID8530,1,2,1396920.0,13968.0,2793.6,3636.0
ID8530,1,3,1249050.0,12447.0,2489.4,3636.0
ID8552,0,1,1067150.0,954.0,954.0,2049.0
ID8552,0,2,1040350.0,927.0,927.0,2049.0
ID8552,0,3,1393650.0,1251.0,1251.0,2049.0
ID8559,0,1,1211050.0,1090.0,1090.0,3976.0
ID8559,0,2,1149150.0,1036.0,1036.0,3976.0
ID8559,0,3,986450.0,888.0,888.0,3976.0
ID8559,1,1,913910.0,9011.0,1802.2,3976.0
ID8559,1,2,486420.0,4911.0,982.2,3976.0
ID8559,1,3,592590.0,5837.0,1167.4,3976.0
ID8564,0,1,4488500.0,4030.0,4030.0,4223.0
ID8564,0,2,4795800.0,4314.0,4314.0,4223.0
ID8564,0,3,4418000.0,3951.0,3951.0,4223.0
ID8564,1,1,873030.0,8671.0,1734.2,4223.0
ID8564,1,2,1618080.0,16110.0,3222.0,4223.0
ID8564,1,3,1398620.0,14041.0,2808.2,4223.0
ID8569,0,1,1073100.0,972.0,972.0,1069.0
ID8569,0,2,1485150.0,1333.0,1333.0,1069.0
ID8569,0,3,1288900.0,1167.0,1167.0,1069.0
ID8588,0,1,1256400.0,1132.0,1132.0,2922.0
ID8588,0,2,1050200.0,953.0,953.0,2922.0
ID8588,0,3,1363400.0,1229.0,1229.0,2922.0
ID8588,1,1,962700.0,9678.0,1935.6000000000001,2922.0
ID8588,1,2,860650.0,8759.0,1751.8,2922.0
ID8588,1,3,813750.0,8169.0,1633.8,2922.0
ID8594,1,1,1249850.0,12470.0,2494.0,3416.0
ID8594,1,2,1035750.0,10523.0,2104.6,3416.0
ID8594,1,3,1318710.0,13076.0,2615.2,3416.0
ID8613,0,1,3589950.0,3277.0,3277.0,8614.0
ID8613,0,2,2938950.0,2628.0,2628.0,8614.0
ID8613,0,3,2726500.0,2446.0,2446.0,8614.0
ID8613,1,1,1255480.0,12514.0,2502.8,8614.0
